year,industry,symbol,currentRatio,currentRatio_percentage_change,quickRatio,quickRatio_percentage_change,cashRatio,cashRatio_percentage_change,daysOfSalesOutstanding,daysOfSalesOutstanding_percentage_change,daysOfInventoryOutstanding,daysOfInventoryOutstanding_percentage_change,operatingCycle,operatingCycle_percentage_change,daysOfPayablesOutstanding,daysOfPayablesOutstanding_percentage_change,cashConversionCycle,cashConversionCycle_percentage_change,grossProfitMargin,grossProfitMargin_percentage_change,operatingProfitMargin,operatingProfitMargin_percentage_change,pretaxProfitMargin,pretaxProfitMargin_percentage_change,netProfitMargin,netProfitMargin_percentage_change,effectiveTaxRate,effectiveTaxRate_percentage_change,returnOnAssets,returnOnAssets_percentage_change,returnOnEquity,returnOnEquity_percentage_change,returnOnCapitalEmployed,returnOnCapitalEmployed_percentage_change,netIncomePerEBT,netIncomePerEBT_percentage_change,ebtPerEbit,ebtPerEbit_percentage_change,ebitPerRevenue,ebitPerRevenue_percentage_change,debtRatio,debtRatio_percentage_change,debtEquityRatio,debtEquityRatio_percentage_change,longTermDebtToCapitalization,longTermDebtToCapitalization_percentage_change,totalDebtToCapitalization,totalDebtToCapitalization_percentage_change,interestCoverage,interestCoverage_percentage_change,cashFlowToDebtRatio,cashFlowToDebtRatio_percentage_change,companyEquityMultiplier,companyEquityMultiplier_percentage_change,receivablesTurnover,receivablesTurnover_percentage_change,payablesTurnover,payablesTurnover_percentage_change,inventoryTurnover,inventoryTurnover_percentage_change,fixedAssetTurnover,fixedAssetTurnover_percentage_change,assetTurnover,assetTurnover_percentage_change,operatingCashFlowPerShare,operatingCashFlowPerShare_percentage_change,freeCashFlowPerShare,freeCashFlowPerShare_percentage_change,cashPerShare,cashPerShare_percentage_change,payoutRatio,payoutRatio_percentage_change,operatingCashFlowSalesRatio,operatingCashFlowSalesRatio_percentage_change,freeCashFlowOperatingCashFlowRatio,freeCashFlowOperatingCashFlowRatio_percentage_change,cashFlowCoverageRatios,cashFlowCoverageRatios_percentage_change,shortTermCoverageRatios,shortTermCoverageRatios_percentage_change,capitalExpenditureCoverageRatio,capitalExpenditureCoverageRatio_percentage_change,dividendPaidAndCapexCoverageRatio,dividendPaidAndCapexCoverageRatio_percentage_change,dividendPayoutRatio,dividendPayoutRatio_percentage_change,priceBookValueRatio,priceBookValueRatio_percentage_change,priceToBookRatio,priceToBookRatio_percentage_change,priceToSalesRatio,priceToSalesRatio_percentage_change,priceEarningsRatio,priceEarningsRatio_percentage_change,priceToFreeCashFlowsRatio,priceToFreeCashFlowsRatio_percentage_change,priceToOperatingCashFlowsRatio,priceToOperatingCashFlowsRatio_percentage_change,priceCashFlowRatio,priceCashFlowRatio_percentage_change,priceEarningsToGrowthRatio,priceEarningsToGrowthRatio_percentage_change,priceSalesRatio,priceSalesRatio_percentage_change,dividendYield,dividendYield_percentage_change,enterpriseValueMultiple,enterpriseValueMultiple_percentage_change,priceFairValue,priceFairValue_percentage_change,interestRate,interestRate_percentage_change,adjDividend,dps_growth,dps_change_next_year
2021,Insurance - Property & Casualty,CINF,74.14814814814815,13.524241565069484,80.24074074074075,11.819354838709707,21.09259259259259,26.555555555555532,108.59034267912773,-14.654789052577655,-75390.75,14.781883856626843,-75282.15965732087,14.839018322480356,0.0,0.0,-75282.15965732087,14.839018322480356,0.9979231568016614,0.057862023114974015,0.38006230529595014,92.35389742849432,0.3811007268951194,91.59273368122882,0.3082035306334372,91.00508280045912,0.19727520435967302,4.493120613127166,0.09456144263548603,114.17855699560495,0.2264784433422358,100.94374385027814,0.11680975329524783,115.63912011952802,0.8087193460490463,-0.3067187724078657,1.0027322404371584,-0.39571007265318814,0.38006230529595014,92.35389742849432,0.02857871093127728,-12.445510960040163,0.06844715757344524,-17.855797212469326,0.06043877258388299,-16.787611805811274,0.06406227681759749,-16.711914188645228,69.05660377358491,150.440336049267,2.2084726867335562,33.16009023296225,2.3950400610454023,-6.179336218797305,3.3612565445026177,17.171190849368045,0.0,0.0,-0.004841442749939482,-12.878237714839036,46.97560975609756,32.7734192947025,0.30681492337592,12.132386141448892,12.304347826086957,33.0288980258362,12.211180124223603,33.81660340073724,9.118012422360248,17.77432712215321,0.13308625336927224,-56.84456424079065,0.20571131879543095,3.97320579761018,0.9924280666330136,0.5921310231015164,2.2084726867335562,33.16009023296225,36.68518518518518,32.8638497652582,-132.06666666666666,77.15179968701096,5.213157894736842,24.122807017543856,0.13308625336927224,-56.84456424079065,1.3996741701640598,7.2212258205103685,1.3996741701640598,7.2212258205103685,1.904748701973001,1.9180728068481923,6.180165094339623,-46.6411724166938,9.329974567650051,-2.5536089704546128,9.259328621908127,-1.9765986582758743,9.259328621908127,-1.9765986582758743,0.0433071048432349,-114.35759812954969,1.904748701973001,1.9180728068481923,0.021534417177813767,-19.122218920884016,4.823002930988543,-46.23240116517415,1.3996741701640598,7.2212258205103685,1.68,2000.0,2.52,5.000000000000004,constant/increased
2022,Insurance - Property & Casualty,CINF,89.56,20.785214785214777,98.6,22.880221555504242,25.28,19.852502194907817,178.90956229983223,64.75642113819448,-72158.91304347827,-4.286781808805095,-71980.00348117844,-4.386372802233107,0.0,0.0,-71980.00348117844,-4.386372802233107,0.9964922983071527,-0.14338363477751637,-0.09760561232270856,-125.68147668490938,-0.10568857709318286,-127.7324522454319,-0.07411926185755681,-124.04880362831105,0.2987012987012987,51.413503623448364,-0.016343825665859565,-117.28381590883873,-0.04614946348874751,-120.37697840364004,-0.02155898403287745,-118.4564930792937,0.7012987012987013,-13.282808835369476,1.0828125,7.986205722070849,-0.09760561232270856,-125.68147668490938,0.0299636803874092,4.84615789516305,0.08460734972937042,23.609734470836074,0.07395357017235314,22.36113840616627,0.07800735422868149,21.768001550724424,-12.075471698113208,-117.4863387978142,2.303030303030303,4.281584140241401,2.8236634697559584,17.89629391516181,2.040136901057872,-39.30433830186082,0.0,0.0,-0.005058280184737189,4.478777215746654,32.460396039603964,-30.899468451518043,0.2205071294054345,-28.130246410712644,12.92191435768262,5.019091952897625,12.827455919395465,5.046816023533562,10.806045340050378,18.513167557773215,-0.8703703703703703,-753.9896858884201,0.3129479945096843,52.12969142495001,0.9926900584795322,0.026399076701588697,2.303030303030303,4.281584140241401,41.04,11.870772337203439,-136.8,3.584048460373568,5.029411764705882,-3.5246607476912994,-0.8703703703703703,-753.9896858884201,1.5439684740290571,10.309135293114991,1.5439684740290571,10.309135293114991,2.4797212139698033,30.186266114854266,-33.455827160493826,-641.3419649765639,7.982097201767305,-14.446742122494738,7.923748538011695,-14.424156852326952,7.923748538011695,-14.424156852326952,0.28662997988625327,561.8544022367923,2.4797212139698033,30.186266114854266,0.02601550893346746,20.808976247894083,-30.96789863547758,-742.087493592509,1.5439684740290571,10.309135293114991,0.0,0.0,2.76,9.523809523809511,constant/increased
2012,Specialty Business Services,CTAS,2.29779204073389,999.0,1.8865344743035755,999.0,0.506527886050044,999.0,82.38162116040955,999.0,38.79585993351928,999.0,121.17748109392883,999.0,14.646998889731368,999.0,106.53048220419747,999.0,0.4238439785470502,999.0,0.13155216967333008,999.0,0.11480838615309605,999.0,0.07255899561189663,999.0,0.36799916762927226,999.0,0.07153177697357259,999.0,0.1391389510245964,999.0,0.15462025234848562,999.0,0.6320008323707277,999.0,0.8727213427052389,999.0,0.13155216967333008,999.0,0.3087793860279468,999.0,0.6006175393324872,999.0,0.3311652030249811,999.0,0.3752411332334678,999.0,7.6407362831858405,999.0,0.36570771216109565,999.0,1.945134832537451,999.0,4.430599869955089,999.0,24.91978068325601,999.0,9.408220377779104,999.0,4.343935486945425,999.0,0.9858429870802177,999.0,3.6173560908761964,999.0,2.3793796336928654,999.0,2.616232071506109,999.0,0.23794084740808435,999.0,0.11454461238420283,999.0,0.6577675998484661,999.0,0.36570771216109565,999.0,2.0823893350351894,999.0,-2.921991020012189,999.0,-5.221733235535996,999.0,0.2379408474080843,999.0,2.240614968199763,999.0,2.240614968199763,999.0,1.1684490248659192,999.0,16.103434384837904,999.0,15.50824403028538,999.0,10.200820453665118,999.0,10.200820453665118,999.0,0.45853847061911307,999.0,1.1684490248659192,999.0,0.01477578271328979,999.0,8.227638227702897,999.0,2.240614968199763,999.0,0.11,-21.42857142857143,0.64,18.518518518518512,constant/increased
2013,Specialty Business Services,CTAS,2.921003998159121,27.122208902167834,1.5516309037565437,-17.752316488712104,0.6332929442558822,25.026274307297292,42.71547636946941,-48.14926464448196,106.37884655831967,174.20154300126563,149.09432292778908,23.037978328845554,17.46481977572582,19.23821328319999,131.62950315206325,23.560412408305844,0.41401112158520237,-2.319923712389438,0.13094284659852923,-0.4631797987930786,0.11581405272964883,0.8759521932585335,0.07307867931928652,0.7162223002225243,0.36899989598086047,0.2719376671515672,0.0725882909551476,1.4769855108804908,0.14328555361545717,2.980188193403688,0.14915674770727425,-3.53349872233919,0.6310001040191395,-0.15834288506144656,0.8844626166157418,1.345363443743408,0.13094284659852923,-0.4631797987930786,0.30126020795134056,-2.435129551014037,0.5946721586996455,-0.9898779578513817,0.3714460448066522,12.163367833858008,0.3729118586885991,-0.6207407287141642,8.601336133430728,12.572084870391054,0.42221383690074443,15.451171211494064,1.973948576692534,1.4813237454339045,8.54491231334789,92.8612956293547,20.899156400532103,-16.13426833016002,3.4311332732856568,-63.530475100375924,4.374640596005079,0.7068500246361964,0.9932895836554959,0.7553532025756926,4.459227467811159,23.27311317396581,2.8741004872696765,20.792010092521053,2.887742424731356,10.377915483198862,0.2528008318486441,6.245243136027789,0.12805553425471872,11.795335973723397,0.6445287906966647,-2.0126879394563257,0.42221383690074443,15.451171211494064,67.51532918040796,3142.204905898015,-2.8131673503455716,-3.7242985663304085,-4.734782683181717,-9.325458241343798,0.2528008318486441,6.245243136027812,2.570343839541547,14.715998778081318,2.570343839541547,14.715998778081318,1.3109300166733426,12.194027191196755,17.938611218544136,11.396182887757988,15.883230319259422,2.4179803222192486,10.237199230028873,0.3566259844391517,10.237199230028873,0.3566259844391517,1.5661787486959686,241.55885471972135,1.3109300166733426,12.194027191196755,0.01409255313963825,-4.623982274976357,8.762265810327722,6.497947136575655,2.570343839541547,14.715998778081318,0.09,-18.181818181818187,0.77,20.3125,constant/increased
2014,Specialty Business Services,CTAS,2.8655644619928236,-1.8979616666473742,1.6214326862192148,4.498607387470743,0.8145734775784718,28.62506758789074,40.76966601432572,-4.555281880303319,104.87052148572131,-1.4178806420611534,145.64018750004703,-2.3167451046509635,20.768563743589393,18.91656490183433,124.87162375645764,-5.134015728828412,0.42057668462581493,1.585842190778286,0.12456797424849708,-4.868438800309194,0.1335419828411191,15.307235774620164,0.08226218481782639,12.566600250692005,0.3839975783817931,4.064413720515114,0.08390947398425798,15.596431435623348,0.1707552427015338,19.171290051890686,0.14795472508696428,-0.805878807889393,0.6160024216182068,-2.3768113991432527,1.0720410574769403,21.20818193299545,0.12456797424849708,-4.868438800309194,0.29153927033837,-3.226757917707035,0.5932805498577656,-0.23401277855733538,0.37227377277014656,0.2228393531354511,0.372364145103465,-0.14687481032655825,8.614293093494576,0.1506389224051885,0.46731617703577305,10.682345340953713,2.034993601956898,3.0925337156780808,8.952734610868424,4.7726914281318145,17.574638502032386,-15.90742628451296,3.480482358902895,1.4382736456628908,5.319389226623287,21.596028516741516,1.0200248652534525,2.6915898483064415,5.050541216345315,13.260452686088398,3.841173978417804,33.64786636485433,4.264003921014812,47.65873453590612,0.2492241789115537,-1.4148105886106377,0.13356636873403382,4.303472326587121,0.7605470015740934,18.00046988622894,0.46731617703577305,10.682345340953713,1208.685884691849,1690.2391936238878,-4.1761849155103725,48.45135021908193,-11.633543819364714,145.7038600881913,0.2492241789115537,-1.4148105886106377,3.410079102249211,32.67015291064877,3.410079102249211,32.67015291064877,1.6428225155168974,25.317331560213695,19.970567511123217,11.327277612653397,16.172139129607324,1.8189549892604795,12.299671924061917,20.146845320575313,12.299671924061917,20.146845320575313,0.9186461055116677,-41.34474712566809,1.6428225155168974,25.317331560213695,0.012479574192007348,-11.445611960078839,10.296815522127753,17.51316092227333,3.410079102249211,32.67015291064877,0.13,44.444444444444464,1.7,120.7792207792208,decreased
2015,Specialty Business Services,CTAS,2.7949193151042255,-2.4653134775222796,1.4977989173313926,-7.624970801353825,0.6715524153943754,-17.557785285283668,40.52573373545809,-0.5983180700619872,108.57895505036295,3.536202082437967,149.10468878582105,2.3788085865880326,15.654779070955009,-24.62271698596804,133.44990971486604,6.869684000537224,0.4291681762725251,2.0427883809950087,0.15555611646130815,24.87649205163578,0.14703881224583337,10.106806202489938,0.0961869478025574,16.927295349093963,0.37166781107012864,-3.210897152951697,0.10271248861050553,22.40869085864503,0.22283468437816145,30.499468626950588,0.1949954107658561,31.793973224743198,0.6541602610455189,6.1944301009521086,0.9452460989048072,-11.827434937104597,0.15555611646130815,24.87649205163578,0.6201609556203279,112.71952656688372,1.3454388329870552,126.77952838831708,0.40217110524353783,8.031006925607631,0.5736405546221639,54.05364940890651,10.687481775908903,24.066846343781577,0.22318307692307693,-52.24152556867462,2.1694994191326575,6.609643246367725,9.006622862959848,0.6019194629762081,23.31556378698441,32.66596513087951,3.3616090690014415,-3.415425726764032,5.137454800836794,-3.4202126980278136,1.0678422692166414,4.687866501304105,5.006695427092321,-0.8681404105978507,3.128179465056083,-18.56189064509405,3.7373080241587577,-12.352143820981832,0.4688401320892299,88.1198421986235,0.12961598754134013,-2.9576166741194787,0.6247992334682116,-17.8487020295822,0.22318307692307693,-52.24152556867462,0.44636615384615386,-99.96307012768996,-2.66523975748668,-36.18003485458784,-36.659043527702316,215.1150165152702,0.46884013208922987,88.11984219862347,5.178886442375114,51.86997975968468,5.178886442375114,51.86997975968468,2.2354746133808185,36.075235898349554,23.24093512115146,16.37593727973283,27.60391498140977,70.68808745822372,17.246904921106506,40.22247932781271,17.246904921106506,40.22247932781271,1.1930346695524419,29.868799573035275,2.2354746133808185,36.075235898349554,0.020173032179868735,61.64840137565535,12.785318162821602,24.167691800888157,5.178886442375114,51.86997975968468,0.4,207.6923076923077,1.05,-38.23529411764706,constant/increased
2016,Specialty Business Services,CTAS,1.9496355242748804,-30.24358471678541,0.949846423601106,-36.583848965959056,0.17087382212113222,-74.55540056083561,42.03172262406487,3.7161298508189944,103.7982114060156,-4.4030112853175485,145.82993403008047,-2.1962788577658765,15.05901091948805,-3.8056631062415414,130.7709231105924,-2.0074847633824944,0.434183719440672,1.1686661419559652,0.15936289740937543,2.447207499561199,0.146392446943792,-0.4395882231153503,0.14137721696934313,46.98170614535731,0.363700039826102,-2.1437883525843526,0.16897017415242643,64.50791567632605,0.3763691491480518,68.90061356397051,0.23769732653295783,21.89893372330529,0.9657411971781954,47.63067319844356,0.9186106008585887,-2.817837394629741,0.15936289740937543,2.447207499561199,0.3167338020506321,-48.92716170210796,0.7055022117494338,-47.563412438221064,0.36298782538833646,-9.742937606488066,0.4136624431731219,-27.888215043375688,12.115991444778524,13.366195132043956,0.3583423076923077,60.55980257670488,2.227429491837611,2.6702045731873625,8.683917222822142,-3.582981601959234,24.237979635677736,3.95622365009356,3.516438241621248,4.605805417635844,4.933892019709586,-3.9623274368088213,1.1951725870305305,11.924075444896687,4.30457120152281,-14.023705571746259,1.759917206457157,-43.7398900505344,1.9382744568983838,-48.13714993870016,0.16621438458876456,-64.54774811019578,0.09496462919466439,-26.733861311378682,0.40884843671178184,-34.56323010476563,0.3583423076923077,60.55980257670488,1.86338,317.45548669943264,-1.6916135591989396,-36.53052959129912,-2.9094946037773557,-92.0633646604044,0.16621438458876456,-64.54774811019578,5.56768821577948,7.50743963457241,5.56768821577948,7.50743963457241,2.091415480470937,-6.4442303235112135,14.793157803668244,-36.34869799105,53.86617032447758,95.13960378719644,22.02309952881323,27.693053504699773,22.02309952881323,27.693053504699773,0.2077817584637372,-82.58376191685318,2.091415480470937,-6.4442303235112135,0.011235896134870445,-44.30239324119516,12.047385494391422,-5.771719241027662,5.56768821577948,7.50743963457241,1.0,150.0,1.33,26.66666666666666,constant/increased
2017,Specialty Business Services,CTAS,1.728323423401117,-11.35146021490735,0.8593635595108821,-9.526051985033623,0.14968006423475397,-12.403162534372314,53.50353844671272,27.29323260255758,113.34388461635167,9.196375429820613,166.84742306306438,14.412328424045384,21.95777323530471,45.8115234307247,144.88964982775968,10.796533649324424,0.4471397031322763,2.9839865272457855,0.14533827280068815,-8.800432746061638,0.12912921318237414,-11.792434734044821,0.09030125779086637,-36.127432887260966,0.3347638361138428,-7.956062838512368,0.07023728762048592,-58.43213870565967,0.20874998317260823,-44.53584103661681,0.13542153659810913,-43.027740962272745,0.6993092853693025,-27.588334492448062,0.8884735637353931,-3.2807195012802715,0.14533827280068815,-8.800432746061638,0.4578459822879909,44.55229575238104,1.3607493161565107,92.8766903199723,0.5461061056089023,50.44749917567064,0.5764056805370253,39.3420384300621,8.9419236281263,-26.197342835035688,0.2437788891995083,-31.970385866680807,2.9720678324104686,33.430388854128765,6.821978706390134,-21.441228291981652,16.622814895143208,-31.41831478942735,3.2202884278711483,-8.421868760406836,4.022196432038963,-18.478223358529977,0.7778107341888006,-34.92063467408397,7.277609466102664,69.0670016917851,4.673697648717655,165.56349534908819,1.8242921382569262,-5.88060778677606,0.29629837656123886,78.2627762899815,0.14349658609819588,51.105298167434185,0.6422023152639068,57.075888666446836,0.2437788891995083,-31.970385866680807,2.104951777349132,12.964171416948345,-2.7948755474412494,65.21950490659091,-5.836366553589438,100.59726338767447,0.2962983765612388,78.26277628998149,5.737757722904317,3.0545802949748513,5.737757722904317,3.0545802949748513,2.4820444600903073,18.67773205596672,27.48626675653411,85.80391773903993,26.933706341602626,-49.998846809862115,17.296888571215376,-21.46024428311948,17.296888571215376,-21.46024428311948,-0.9567043125202481,-560.4371045821213,2.4820444600903073,18.67773205596672,0.010779869786820067,-4.058655781225207,15.410500168135751,27.91572225616923,5.737757722904317,3.0545802949748513,1.83,83.0,1.62,21.80451127819549,constant/increased
2018,Specialty Business Services,CTAS,2.5493512335391704,47.50429225349366,1.2411320642850423,44.42456286969496,0.17880099038869277,19.45544739229024,46.4499457434049,-13.183413486442387,100.51596517931488,-11.317698771713147,146.9659109227198,-11.915983942305097,22.001012300913455,0.19691917365838307,124.96489862180633,-13.751673242111695,0.4490795524587471,0.4338351778833127,0.14665554566015176,0.9063496036381791,0.12985159570591628,0.5594261017620283,0.13009632166842272,44.069224339842435,0.0678584210958132,-79.72946484197395,0.12109228028916616,72.40455090388129,0.27932330104232483,33.80758014785656,0.15363622644243935,13.45036417537191,1.0018846588767434,43.26774716678501,0.8854189258333561,-0.343807404825236,0.14665554566015176,0.9063496036381791,0.728724066261831,59.1635821767361,1.6809462275478482,23.530925761972533,0.45666144617050036,-16.378622857305746,0.6269973676739279,8.777097250285127,8.621139096891309,-3.587421952766212,0.19014644763222155,-22.00044546244283,2.306697837180916,-22.387443111953143,7.857920911604589,15.185362631579169,16.590145717288003,-0.19653216414476926,3.631263942487747,12.762071591465629,4.683945528049583,16.45243108316223,0.9307894238377836,19.667855292396872,9.045246873622096,24.288709304238676,6.496308387980449,38.99718972541735,1.3014363044477593,-28.66075135908578,0.0,-100.0,0.14886749779823835,3.7428846539715677,0.7182013358778626,11.834124357325738,0.19014644763222155,-22.00044546244283,0.3802928952644431,-81.93341532301683,-3.548632862101075,26.969262203818033,-3.548632862101075,-39.19790970088023,0.0,-100.0,6.4400486685677505,12.239815265464893,6.4400486685677505,12.239815265464893,2.999487117687094,20.84743709941279,23.055894887880882,-16.118492583573683,28.054394760138116,4.1609142251782805,20.1487037939761,16.48744634631325,20.1487037939761,16.48744634631325,0.30358055145626145,-131.73191000430828,2.999487117687094,20.84743709941279,0.0,-100.0,17.149978703155785,11.287618935410993,6.4400486685677505,12.239815265464893,2.16,18.032786885245898,2.05,26.543209876543195,constant/increased
2019,Specialty Business Services,CTAS,1.9829871077639831,-22.216010031262922,0.8993618170258386,-27.53697669200751,0.0856984765010867,-52.07046878499494,48.59365222335698,4.615089308810338,108.49214937900452,7.935241118622871,157.0858016023615,6.885876198163476,21.91911449193151,-0.3722456397087903,135.16668711043,8.163723254398292,0.45392490724798373,1.078952440098413,0.16446375036036576,12.142878484446374,0.159946392374218,23.176300995529896,0.128401348576811,-1.3028601192366707,0.19935068881593687,193.77442857749693,0.11900245029288678,-1.7258160398738065,0.294726349867337,5.514416007377121,0.17967138320941636,16.94597515822951,0.802777397294446,-19.87327182008408,0.9725328044857939,9.838718838141647,0.16446375036036576,12.142878484446374,0.38320566404658435,-47.41416102636325,0.9490628666466182,-43.53996272497639,0.45801490480175183,0.2963811906175451,0.4869329167814326,-22.33892167874879,11.14191633246835,29.23949152480334,0.37471853001521876,97.06838317589495,2.4766410199282585,7.367379463754786,7.511269132896321,-4.411494880233935,16.65213255464118,0.3736364852334306,3.3642987265826543,-7.351853793425911,4.817484631487714,2.850996080941548,0.9268006264100749,-0.4285391867971944,10.066572398190045,11.291295183400196,7.457984539969834,14.803425184812502,0.9110576923076923,-29.995982961741408,0.249456203014528,999.0,0.15493544030202966,4.076069386223757,0.740866329169874,3.1557993782214133,0.37471853001521876,97.06838317589495,3.4197409883944356,799.2387265127478,-3.859012210943231,8.746448587481858,-19.084299883835225,437.7930212971028,0.24945620301452803,999.0,7.83680082165476,21.688534124038593,7.83680082165476,21.688534124038593,3.4142036994020724,13.826249803491963,26.59009221666906,15.328823044929374,29.743960826298153,6.022464860160537,22.036299072352048,9.368321146992532,22.036299072352048,9.368321146992532,6.365506924596533,1996.809856251166,3.4142036994020724,13.826249803491963,0.009381547118446864,999.0,17.41566418090925,1.5491883829836794,7.83680082165476,21.688534124038593,0.38,-82.4074074074074,2.55,24.390243902439025,constant/increased
2020,Specialty Business Services,CTAS,2.609254458057264,31.58201825121598,1.1475110004010416,27.591696542757905,0.16425985234891746,91.67184651973896,44.838292788266116,-7.72808641307644,111.76479057333336,3.016477425381492,156.6030833615995,-0.3072959082476068,21.891724559455696,-0.12495911952052907,134.7113588021438,-0.33686429550070507,0.4564140056907999,0.5483502674278995,0.1641039248453096,-0.2187871274172637,0.1493681123255499,-6.613640915337859,0.12364462422654804,-3.704575071045635,0.17191018349395393,-13.764941312703026,0.11421774902752779,-4.0206745773578305,0.27078278265159333,-8.123999508873636,0.17137054161649243,-4.620013184430638,0.82778460744729,3.1150864781599896,0.910204387045281,-6.4088755827077515,0.1641039248453096,-0.2187871274172637,0.3527342326514674,-7.951717381560586,0.836247937532185,-11.886981682578012,0.45143771994108794,-1.4360198307325378,0.45541123311270026,-6.473516696527071,11.032004023037583,-0.9864758103637405,0.4773668225136771,27.393439148656306,2.370759229253691,-4.275217515279395,8.140363455040333,8.375339919439618,16.672966947336523,0.12511546270110863,3.2657869989968704,-2.9281504287179905,4.532933426826834,-5.906634404207867,0.9237583092836463,-0.3282601499971838,12.440115203822147,23.578460589613016,10.221873314325345,37.059459691058706,1.4005740926254142,53.73056003487395,0.3058729254586279,22.615882773143237,0.18228103405446908,17.649669887749496,0.8216863868901101,10.90885825662955,0.4773668225136771,27.393439148656306,30.01285120029746,777.6352157123006,-5.608096782738212,45.32467056815723,34.286855868532136,-279.66001413326023,0.3058729254586279,22.615882773143237,8.052537999172849,2.7528730463834084,8.052537999172849,2.7528730463834084,3.676943656564744,7.695497407160712,29.73799855485556,11.838643929986482,24.54931618535348,-17.46453564567575,20.171838916966,-8.460858827811524,20.171838916966,-8.460858827811524,18.826440623574086,195.75713052527027,3.676943656564744,7.695497407160712,0.01028559218248686,9.636417667853303,18.546010136530075,6.490398206345138,8.052537999172849,2.7528730463834084,0.08,-78.94736842105263,3.51,37.64705882352941,decreased
2021,Specialty Business Services,CTAS,1.4701055020849652,-43.65802470719774,0.7329729562040965,-36.124973447057926,0.25523180211831437,55.382948705053096,47.39192899720924,5.695212841848862,124.03536033589282,10.978922520781031,171.42728933310207,9.466100956181812,22.15775409298341,1.215205923156959,149.26953524011867,10.806940533765296,0.4657803027961002,2.052149361876854,0.19469165329368748,18.639242466145145,0.18095664344311824,21.14810894089676,0.15611508162903964,26.261115358317213,0.13727908156014876,-20.144881024470052,0.13487821700187075,18.088666735468184,0.30125110938713023,11.251943878108172,0.21982382894545197,28.27398855830918,0.8627209184398512,4.220459124058529,0.9294524977408747,2.1147020350096524,0.19469165329368748,18.639242466145145,0.3298027649738255,-6.501061012782461,0.73661597132419,-11.914165851579206,0.32474996585158455,-28.063174274855896,0.42416745180715554,-6.860564481907028,14.107443233886569,27.877430106322464,0.5009116419604885,4.9322278667861985,2.2335045353020337,-5.7894826373770965,7.701733348340678,-5.388335657519871,16.4727886440252,-1.2006159668138783,2.94270923236378,-9.892799705930855,4.785799310006254,5.578415991792585,0.8639666045998561,-6.47265676345119,12.974998569712227,4.2996656954249035,11.606975990235902,13.550379987290784,4.706981711386998,236.07516633151718,0.406246624565244,32.81548994770138,0.19121346085206722,4.900359954579248,0.8945647221364845,8.869361402250053,0.5009116419604885,4.9322278667861985,1.443112883383532,-95.19168347667939,-9.484491531330592,69.12139534617108,4.420039174032099,-87.10864830831943,0.406246624565244,32.81548994770138,10.037950196957738,24.65573211810772,10.037950196957738,24.65573211810772,5.20189093269855,41.473229360237674,33.320873796544994,12.048138461908797,30.411021811101893,23.877266403231225,27.204627276334936,34.86438885576191,27.204627276334936,34.86438885576191,1.2896412265699821,-93.14984041670033,5.20189093269855,41.473229360237674,0.012191955920656777,18.53431192241761,22.121365525872225,19.2782995534968,10.037950196957738,24.65573211810772,1.68,2000.0,3.4,-3.1339031339031265,constant/increased
2022,Specialty Business Services,CTAS,1.8368353467467844,24.94581811589085,0.7805197886788239,6.486846761845322,0.06313883131294099,-75.2621613807857,47.768244763897805,0.7940503259758147,120.06320855911343,-3.2024349879120284,167.83145332301123,-2.09758669350697,21.74190643626932,-1.8767590567573489,146.0895468867419,-2.130366620530677,0.46244381694525366,-0.7163218003890415,0.20209794207341333,3.804112120078229,0.19081747068766927,5.449276167443218,0.1573319053546527,0.7794402135371303,0.17548479818090593,27.83069072618858,0.15167769369220754,12.45529268088099,0.3735440705447924,23.99757508104652,0.23641398160302848,7.547021966255207,0.8245152018190941,-4.428513996142403,0.94418314570642,1.5848736757768211,0.20209794207341333,3.804112120078229,0.3643486837777038,10.474720794599769,0.8972993135835966,21.813719565508684,0.44129560399325,35.88780612679987,0.47293503305431983,11.49724738175717,17.866935302327676,26.648996604931764,0.51799058226504,3.4095714441188196,2.4627488818679426,10.263885429492014,7.641059490547976,-0.7877948384927391,16.787856256759337,1.912654982363371,3.0400653487474583,3.308383829192496,5.258475733693251,9.876645322312495,0.9640618878307003,11.585550031439373,14.903510642422363,14.863293142951829,12.570784709029581,8.303702183966433,0.8768948939634784,-81.37033564753143,0.30355401587852626,-25.278390631950987,0.1957645968996719,2.380133714082855,0.8434780912120966,-5.710780859139852,0.51799058226504,3.4095714441188196,4.325903231433186,199.76194386752644,-6.388881963834597,-32.63864549058971,11.436662774178673,158.7457333267431,0.30355401587852626,-25.278390631950987,12.422632383329162,23.75666485269239,12.422632383329162,23.75666485269239,5.232251229524529,0.5836396267968169,33.25613592316289,-0.194286241643582,31.686963798996572,4.195656416348625,26.72725974148443,-1.7547291863313386,26.72725974148443,-1.7547291863313386,2.498961070797666,93.77180407329824,5.232251229524529,0.5836396267968169,0.009127759658544727,-25.132934223625234,22.12760333173486,0.02819810492864505,12.422632383329162,23.75666485269239,0.0,0.0,4.199999999999999,23.529411764705866,constant/increased
